instance,toulbar2,tb2incop,mplp2,cplexdirect,cplextuple
WCSP/Warehouse/cap92.uai,0.06,0.94,16.22,2.98,3.43
WCSP/Warehouse/cap42.uai,0.03,0.58,1.77,1.1,1.2
WCSP/Warehouse/cap51.uai,0.03,0.59,2.44,1.18,1.16
WCSP/Warehouse/capmo3.uai,30.39,196.65,1200.0,1198.04,1200.0
WCSP/Warehouse/capmo4.uai,13.46,155.17,1200.0,1198.84,1199.0
WCSP/Warehouse/capmp3.uai,556.43,1055.52,1200.0,1200.0,1200.0
WCSP/Warehouse/cap113.uai,0.3,1.94,190.11,18.62,15.01
WCSP/Warehouse/cap114.uai,0.27,2.43,107.53,13.28,11.42
WCSP/Warehouse/cap123.uai,0.29,2.21,188.9,19.57,16.95
UAI/Grid/grid80x80.f5_digit2.uai,1200.0,1190.81,1200.0,1194.31,1018.35
UAI/Grid/grid80x80.f15_digit2.uai,1200.0,1190.84,1200.0,1196.51,1025.94
UAI/Grid/grid80x80.f15.wrap_digit2.uai,1200.0,1190.81,1200.0,1195.36,1191.94
UAI/Grid/grid80x80.f10_digit2.uai,1200.0,1190.85,1200.0,1197.0,1197.3
UAI/Grid/grid40x40.f5.wrap_digit2.uai,1200.0,1190.24,1200.0,367.17,101.33
UAI/Grid/grid20x20.f15_digit2.uai,1200.0,1190.07,1200.0,26.23,14.74
UAI/Grid/grid40x40.f10_digit2.uai,1200.0,1190.23,1200.0,320.02,114.99
UAI/Grid/grid20x20.f10_digit2.uai,1200.0,1190.12,1200.0,22.8,14.26
UAI/Grid/grid80x80.f2.wrap_digit2.uai,1200.0,1190.37,1200.0,357.89,137.64
UAI/Grid/grid80x80.f10.wrap_digit2.uai,1200.0,1190.68,1200.0,1194.39,1198.71
UAI/Grid/grid40x40.f2.wrap_digit2.uai,1200.0,1190.22,1200.0,98.7,34.33
UAI/Grid/grid20x20.f15.wrap_digit2.uai,1200.0,1190.13,1200.0,29.55,12.04
UAI/Grid/grid20x20.f5.wrap_digit2.uai,1200.0,1190.1,1200.0,16.54,7.01
UAI/Grid/grid20x20.f10.wrap_digit2.uai,1200.0,1190.1,1200.0,19.84,12.77
UAI/Grid/grid80x80.f5.wrap_digit2.uai,1200.0,1190.77,1200.0,1198.72,1198.69
UAI/Grid/grid40x40.f5_digit2.uai,1200.0,1190.26,1200.0,132.34,75.69
UAI/Grid/grid40x40.f2_digit2.uai,1200.0,1190.29,1200.0,66.01,21.31
UAI/Grid/grid80x80.f2_digit2.uai,1200.0,1190.81,1200.0,457.06,159.93
UAI/Grid/grid40x40.f15_digit2.uai,1200.0,1190.37,1200.0,1197.95,168.41
UAI/Grid/grid40x40.f15.wrap_digit2.uai,1200.0,1190.41,1200.0,1189.57,279.75
UAI/Grid/grid40x40.f10.wrap_digit2.uai,1200.0,1190.39,1200.0,1051.45,171.71
UAI/DBN/rus_20_40_3_3_digit2.uai,0.06,4.63,1200.0,27.64,14.9
UAI/DBN/rus_20_40_6_2_digit2.uai,0.07,5.07,1200.0,15.69,14.51
UAI/DBN/rus_20_40_3_1_digit2.uai,0.08,4.69,1200.0,13.12,15.66
UAI/DBN/rus_100_200_3_3_digit2.uai,1200.0,1218.59,1200.0,1198.74,1199.06
