instance,toulbar2,tb2incop,mplp2,cplexdirect,cplextuple
WCSP/Auction/cat_paths_60_120_0002.uai,0.9902643677868285,0.9896868820220097,0.049787068367863944,0.9991420349293506,0.9992919174755
WCSP/Auction/cat_sched_60_170_0004.uai,0.9763914797722387,0.9734829192842289,0.3919810952856701,0.9961823059943887,0.9966639104873295
WCSP/Auction/cat_paths_60_140_0001.uai,0.9793332134463809,0.9739454335093212,0.049787068367863944,0.9993085724795826,0.999458480008238
WCSP/Auction/cat_sched_60_170_0002.uai,0.9573767054875784,0.9568901626690656,0.36787944117144233,0.9960162894451531,0.9968632632040341
WCSP/Auction/cat_paths_60_140_0006.uai,0.9469190530752905,0.9612459225421428,0.049787068367863944,0.9991670137924583,0.9994001799640054
WCSP/Auction/cat_paths_60_90_0000.uai,0.9992919174755,0.9985427295179956,0.049787068367863944,0.9997750253106017,0.9998833401386242
WCSP/Auction/cat_sched_60_100_0002.uai,0.9996084100247095,0.9980352659550737,0.4271478810783488,0.9976361316808683,0.9978439941932283
WCSP/Auction/cat_sched_60_120_0001.uai,0.9756431998483693,0.976131143424022,0.36787944117144233,0.9955184057817189,0.9961075951231319
WCSP/Auction/cat_sched_60_190_0005.uai,0.36787944117144233,0.37076630024516966,0.049787068367863944,0.9930989225594061,0.9944902347422697
WCSP/Auction/cat_sched_60_70_0004.uai,0.9997750253106017,0.9979770489292394,0.44075842914704155,0.9982016190284373,0.9983347214509387
WCSP/Auction/cat_paths_60_130_0002.uai,0.9913129523541958,0.9928093109440733,0.049787068367863944,0.9996500612428548,0.9996917141965037
WCSP/Auction/cat_paths_60_70_0005.uai,0.9999583342013768,0.9992253002349343,0.049787068367863944,0.9998916725345103,0.9999083375345938
WCSP/Auction/cat_sched_60_70_0005.uai,0.9997833568038604,0.9984012793176064,0.439888790300515,0.9979936820186636,0.9981350744720119
WCSP/Auction/cat_sched_60_200_0004.uai,0.9115884363762395,0.905267317902662,0.049787068367863944,0.9913046914473467,0.9931320264085526
WCSP/Auction/cat_paths_60_130_0007.uai,0.9909990862840343,0.9899095866237928,0.049787068367863944,0.999533442205286,0.9995917500233761
WCSP/Auction/cat_paths_60_170_0003.uai,0.7023430400071788,0.7452081775626737,0.049787068367863944,0.9982931250374761,0.9984262396615923
WCSP/Auction/cat_sched_60_150_0005.uai,0.9667970643028596,0.9570177565301565,0.36787944117144233,0.9932065141037869,0.9945565363012799
WCSP/Auction/cat_paths_60_160_0000.uai,0.8698727578859761,0.8646403259552401,0.049787068367863944,0.9993335555061811,0.9993835234331442
WCSP/Auction/cat_sched_60_170_0000.uai,0.9841355211504568,0.9827996445558134,0.049787068367863944,0.995460335568446,0.996439686333633
WCSP/Auction/cat_paths_60_100_0007.uai,0.9988423372757677,0.9978190484051972,0.049787068367863944,0.9997916883665486,0.9998333472214507
WCSP/Auction/cat_paths_60_120_0000.uai,0.9951949148699604,0.9914947097227105,0.049787068367863944,0.9997167068017649,0.999750031247396
WCSP/Auction/cat_paths_60_130_0001.uai,0.9726071787992039,0.9736776353390422,0.049787068367863944,0.9994001799640054,0.9994751377883859
WCSP/Auction/cat_paths_60_170_0004.uai,0.5156725369173233,0.42719415793875026,0.049787068367863944,0.9986925221615907,0.998784073172146
WCSP/Auction/cat_paths_60_160_0002.uai,0.7763514203762912,0.7575619217917079,0.049787068367863944,0.9993751952718163,0.9993835234331442
WCSP/Auction/cat_sched_60_160_0002.uai,0.9881046491346275,0.9870923607556866,0.049787068367863944,0.9929913426701448,0.9938937195738703
WCSP/Auction/cat_paths_60_70_0007.uai,0.9999000049998333,0.9991503611476675,0.049787068367863944,0.9999000049998333,0.9999166701387925
WCSP/Auction/cat_sched_60_170_0001.uai,0.8576078516488936,0.84909573807508,0.049787068367863944,0.9955764793825197,0.9956677447427282
WCSP/Auction/cat_sched_60_180_0001.uai,0.9901405924769732,0.9872733442781411,0.049787068367863944,0.9947637571644331,0.9950373548156061
WCSP/Auction/cat_sched_60_200_0001.uai,0.8575864117206027,0.8538995913251887,0.36787944117144233,0.996439686333633,0.9971374382987628
WCSP/Auction/cat_sched_60_80_0000.uai,0.9996167401295016,0.9979687324884835,0.36787944117144233,0.9979520998148814,0.9980435829502774
WCSP/Auction/cat_paths_60_80_0005.uai,0.9998500112494375,0.9989921748638971,0.049787068367863944,0.9997750253106017,0.9997333688857286
WCSP/Auction/cat_paths_60_120_0004.uai,0.9928755004377615,0.9916434450840421,0.049787068367863944,0.999658391694742,0.9996917141965037
WCSP/Auction/cat_paths_60_90_0005.uai,0.9995501012348142,0.9985926579026707,0.049787068367863944,0.9998166834711952,0.9998333472214507
WCSP/Auction/cat_sched_60_90_0000.uai,0.9998166834711952,0.9989422265038733,0.446629896215286,0.998459521090935,0.9983430409416153
WCSP/Auction/cat_paths_60_80_0003.uai,0.9997750253106017,0.9990587765622534,0.049787068367863944,0.9998833401386242,0.9999083375345938
WCSP/Auction/cat_sched_60_100_0000.uai,0.9972537777862358,0.9959166927961239,0.4151702231163711,0.9967801947266683,0.9969878789002533
WCSP/Auction/cat_sched_60_100_0003.uai,0.9978439941932283,0.9969214152571394,0.36787944117144233,0.9979687324884835,0.9981101214070647
WCSP/Auction/cat_sched_60_100_0005.uai,0.9987424580360852,0.9976610728959242,0.36787944117144233,0.9983513605016212,0.9983596801309571
WCSP/Auction/cat_paths_60_100_0004.uai,0.9978938876402638,0.9972371570284461,0.049787068367863944,0.999741700031849,0.9997750253106017
WCSP/Auction/cat_sched_60_90_0001.uai,0.9997666938867718,0.9985011244377109,0.4458787016561269,0.9979853654392993,0.9981600281607935
WCSP/Auction/cat_sched_60_160_0001.uai,0.9466665749930442,0.9452082551003507,0.3780388415064925,0.9960660915046664,0.9966389942010221
WCSP/Auction/cat_paths_60_170_0007.uai,0.9067169049717163,0.7406515553326194,0.049787068367863944,0.9984179194775958,0.9986176230311811
